CLUSTER_ID,CLUSTER_SIZE,SAMPLE_COUNT,CORE_TRAIT,VARIATION
106,15,15,このクラスタの本質的特徴は「地方内陸型の行政・生活サービス拠点性」である。各ノードは火山山麓地・ローム台地・砂礫質台地・谷底低地・扇状地など地形分類は多様だが、共通して警察署・郵便局・JAバンク・消防署・コミュニティセンター・福祉施設・学校といった公共インフラが密集している。さつま警察署（鹿児島県）、山鹿警察署（熊本県）、袋井消防署森分署（静岡県）、JAバンク小野支店（鹿児島市）など、いずれも地方自治体の行政サービスが集積する「地域の核」として機能している点が一貫している。単なる居住地ではなく、周辺農山村・漁村を含む広域を支える行政・生活サービスの結節点という性格がクラスタを貫く本質的特徴である。,variationは「地形・土地利用・立地文脈の多様性」に顕著に現れる。地形分類だけでも火山山麓地（標高35.5m）・ローム台地（20m・71.7m・11.9m）・後背湿地（1.9m）・砂礫質台地（31.6m）・谷底低地（44.6m・3.7m・12m）・砂州・砂礫州（1.7m・1.8m）・山地（15.2m）・扇状地（4.5m）・丘陵（38.2m・35.6m）と極めて幅広い。土地利用面では、農地・竹林・茶畑が卓越する農村型（さつま町・森町・岱明町）、漁港・水産加工が集積する沿岸漁業型（那智勝浦）、製鉄所・工業地帯に隣接する臨海工業型（君津市小糸川河口）、ウェルネス・医療施設が集積する都市近郊型（大府市・東浦町）、歴史的街道・文化財が残る観光拠点型（武雄・森町）など、立地文脈が大きく異なる。周辺施設の種類もスポーツ用品店・青果直売所・シネコン・漁業協同組合・老人憩の家など多岐にわたり、ミクロスケールでの土地利用形態の差異が際立つ。
107,8,8,低平な沖積低地・三角州・自然堤防・後背湿地・扇状地末端といった多様な堆積地形上に、近世以来の地場産業（酒造・製塩・繊維・製鉄）と旧貨物鉄道インフラの痕跡を色濃く残しながら、現在は小規模住宅・商店・公共施設が混在する「産業転換期の下町的居住地」という性格。新潟沼垂の酒蔵・旧貨物駅、北九州日明の臨港工業地、名古屋南区の工場跡住宅地、福山の旧操車場跡再開発地、和歌山の旧操駅跡施設群、宇治・城陽の扇状地住宅地がいずれも「かつての産業基盤が変容した後の生活空間」として共通する。周辺施設に銭湯・診療所・小規模商店・公共浴場が並存し、地域密着型の生活インフラが維持されている点がこの性質を端的に示す。,地形分類は三角州・海岸低地（新潟・福山）、自然堤防（和歌山）、後背湿地（奈良王寺）、砂礫質台地（名古屋・堺）、扇状地（宇治・城陽）と多岐にわたり、標高も0.1mから36.5mまで幅広い。土地利用は旧貨物駅跡の大規模再開発（福山RiM-f・和歌山ビッグホエール）から密集住宅地（名古屋南区・堺深井）、歴史的商業街区（新潟沼垂テラス）まで多様。周辺施設も交番・幼稚園・菓子店・花屋・カラオケ喫茶・コインランドリー・ホステルと業種が混在し、地域ごとの商業成熟度に差がある。地質面では沖積層の軟弱地盤（新潟地震・伊勢湾台風被害の記録）と砂礫質台地の安定地盤が混在し、災害リスクの不均一性もこのクラスタの多様性を示す重要な側面である。
108,32,32,近畿・東海の都市近郊に分布する低平地・台地上の小規模住宅街区であり、銭湯・公衆浴場が地域コミュニティの核として現役で機能している点がこのクラスタを貫く本質的特徴である。標高0〜22m程度の三角州・海岸低地・自然堤防・後背湿地・砂礫質台地など多様な地形分類にまたがりながらも、いずれのノードにも「amenity=public_bath」が記録されており、銭湯が単なる施設ではなく街区の物理的・社会的中心として存在し続けている。周辺施設には大型商業施設や鉄道ターミナルが乏しく、コンビニ・薬局・小規模飲食店・理容店など徒歩圏の生活インフラが中心であることも、この「銭湯を核とした近隣生活圏」という性格を裏付けている。,地形分類・標高・立地都市・土地利用形態の面で顕著な多様性が見られる。地形分類は三角州・海岸低地（標高−0.9〜3.5m、尼崎市・大阪市鶴見区・愛知県半田市・岡山市・和歌山市など）、自然堤防（標高1.4〜8.7m、名古屋市中村区・西区・北区・一宮市・尼崎市南武庫之荘など）、後背湿地（標高0.5〜9.9m、大阪市城東区・平野区・鶴見区・名古屋市西区・北区・八尾市など）、砂礫質台地（標高15〜22m、大阪府松原市）、ローム台地（標高46〜144m、神奈川県大和市・相模原市）、扇状地（標高10〜70m、大阪府尼崎市北部・奈良市）、火山山麓地（標高2.9m、大分県別府市）、干拓地（標高−0.3m、名古屋市中川区）、砂丘（標高3.5m、福岡市博多区）と極めて幅広い。土地利用も純住宅街区から駅前商業地（大和市高座渋谷・大分市大分駅前・別府市中心部）、工業混在地（尼崎市大庄・名古屋市中川区）、歴史的市街地（奈良市・岡山市田町・大阪市平野区）まで多岐にわたる。周辺施設の密度も、IKOZAのような複合公共施設や大型駅ビルが隣接するノードから、農地・路地・小公園のみが周辺に記録されるノードまで大きく異なる。
109,131,50,近畿・東海圏の既成市街地に広く分布する「銭湯現存型・低層密集住宅地」。砂礫質台地・扇状地・後背湿地・自然堤防・三角州など多様な地形分類にまたがりながら、いずれのノードにも公衆浴場（銭湯・スーパー銭湯）が存在し、周囲には2〜4階建ての住宅・アパート・小規模商店が密集する。地形的安定性よりも「戦後形成された庶民的市街地の継続的居住」という社会的・文化的性質が共通項として際立つ。,地形分類は砂礫質台地（標高22〜35m）・扇状地（標高26〜34m）・後背湿地（標高0〜15m）・自然堤防・三角州・海岸低地・ローム台地・丘陵・埋立地と極めて多様で、標高も−1.7m（大阪市西淀川区）から89.8m（滋賀県彦根市）まで幅広い。土地利用形態も純住宅地から商店街隣接型（京都三条会商店街・池田栄町商店街・豊橋旧東海道沿い）、工業混在型（寝屋川市・東大阪市・尼崎市）、複合娯楽施設隣接型（半田コロナワールド・安城コロナワールド）まで多岐にわたる。周辺施設の密度・業種構成も、大阪・名古屋の密集市街地では飲食・クリーニング・美容室が集積する一方、淡路島南あわじ市や彦根市銀座町では観光・歴史的商店街の性格が混在し、ミクロスケールでの多様性が顕著である。
110,10,10,鉄道沿線に形成された低平地の生活密集市街地。三角州・海岸低地・谷底低地・後背湿地・砂州・砂礫州・自然堤防といった沖積低地系の地形分類が大半を占め（標高は-0.3m〜4.3m程度）、いずれも河川氾濫原や海岸性堆積地形上に立地する。周辺施設には保育園・小中学校・寺社・銭湯・コンビニ・スーパー・整骨院・美容院・不動産業者など生活インフラが密集し、京成金町線・京成押上線・東急東横線・東急大井町線・南海本線・名鉄名古屋本線など複数の私鉄路線が近接する。地形的脆弱性（低標高・軟弱地盤）を抱えながらも、鉄道駅を核に住宅・商業・教育・宗教施設が重層的に集積した「沖積低地型の鉄道沿線生活圏」がこのクラスタの本質的特徴である。葛飾区高砂・四つ木、品川区二葉、横浜市港北区綱島、大阪市西成区玉出、名古屋市中川区山王など地理的に分散しているにもかかわらず、同一クラスタに分類されたことは、地形・土地利用・施設構成の物理的類似性を強く示している。,地形分類・標高・地域・土地利用形態の各側面で多様性が見られる。【地形分類】三角州・海岸低地（葛飾区高砂：1.1m、四つ木：-0.3m）、谷底低地（品川区二葉：13.7m、秦野市鶴巻：17.6m）、後背湿地（横浜市綱島：4.3m）、砂州・砂礫州（大阪市玉出：2.4m）、自然堤防（名古屋市山王：1.7m）と多岐にわたり、標高も-0.3mから17.6mまで幅広い。【土地利用形態】葛飾区高砂は京成電鉄の複数路線が交差する交通結節点型市街地、品川区二葉は区役所・義務教育学校・地域センターが集積する行政・教育複合型、横浜市綱島は鶴見川沿いの住宅・商業混在型、大阪市玉出は南海・Osaka Metro双方が近接する旧農村転換型密集市街地、名古屋市山王は名鉄・JR・名古屋高速が交差する工業・物流残存型住宅地と、土地利用の性格が異なる。【周辺施設の多様性】寺社密集（葛飾区）、企業博物館・精密機器メーカー（品川区のニコン）、古民家・文化財（横浜市の飯田家住宅）、伝統神事・なにわ野菜（大阪市の生根神社）、近代土木遺産（名古屋市の松重閘門）など、ミクロスケールでの文化的・産業的特色が各地点で大きく異なる点が顕著なvariationとして挙げられる。
111,18,18,大都市圏の駅周辺に形成された、多層的な商業・飲食・サービス機能が高密度に集積した「都市型生活インフラ集積地」。各ノードでは、コンビニ・ファストフード・カフェチェーンといった日常消費施設に加え、携帯ショップ・薬局・不動産・医療機関・金融機関が混在し、単なる商業地ではなく居住者・通勤者・来訪者の多様な生活需要を一括して充足する機能的拠点を形成している。四谷一丁目（コモレ四谷）、代々木八幡、神楽坂、原宿、亀有、錦糸町、三宮、池袋東口、大須など、いずれも鉄道駅を核とした徒歩圏内に多業種が重層的に立地しており、「駅勢圏内の生活機能完結性」がこのクラスタを貫く本質的特徴である。,地形・土地利用・地域特性の面で顕著な多様性が見られる。【地形】ローム台地（四谷・代々木八幡・原宿・神楽坂・西早稲田：標高8〜32m）、後背湿地（森小路・新丸子・名古屋亀島：標高1〜8m）、砂州・砂礫州（久里浜・船橋・大阪堂山・大阪兎我野・錦糸町：標高0〜5m）、三角州・海岸低地（亀有：標高0.8m）、干拓地（錦糸町周辺：標高-0.2m）、扇状地（神戸三宮：標高10m）、砂礫質台地（大須：標高8m）と地形分類が広範に分散する。【土地利用・地域性】東京都心の再開発複合施設（コモレ四谷・サンシャインシティ）から、大阪の歓楽街（堂山・兎我野）、神戸の都心商業地（生田新道沿い）、地方都市の駅前商店街（久里浜・大須）まで、都市規模・街の性格が大きく異なる。【周辺施設の構成】原宿・代々木八幡では文化・ファッション・音楽関連施設が目立つ一方、亀有・錦糸町では大型商業施設（アリオ・アルカキット）と漫画文化が共存し、大須では電子部品・サブカルチャー・宗教施設が混在するなど、集積する業種の性格も多様である。
112,71,50,低平地における銭湯・公衆浴場の持続的立地基盤としての「生活密着型近隣居住圏」。全ノードに共通して公衆浴場（銭湯・温泉施設）が存在し、その周囲には理容・美容室、食料品店、飲食店、コインランドリー、薬局、小規模集合住宅（アパート・コーポ）が密集する。地形分類は谷底低地・扇状地・三角州・海岸低地・自然堤防・後背湿地・砂州・砂礫州など多様だが、標高は概ね0〜15m程度の低平地に集中しており、地形的安定性よりも「徒歩圏内で日常生活が完結する旧来型の近隣生活圏」という機能的同質性が際立つ。周辺Wikipediaには地域密着型の小中学校・郵便局・地域商業施設が頻出し、大規模開発や観光地化とは無縁の、昭和的な生活インフラが維持された住宅密集地の特性を示している。,地形・地質・地域・土地利用形態において顕著な多様性が見られる。地形分類は谷底低地（秦野市・筑紫野市）、扇状地（四條畷市・城陽市・大和郡山市・岐阜市・松本市など）、三角州・海岸低地（豊中市・明石市・北九州市・尼崎市・和歌山市）、自然堤防（津市・一宮市・仙台市・東大阪市・名古屋市）、後背湿地（八尾市・守口市・門真市・稲沢市・名古屋市中村区）、砂礫質台地（府中市・奈良市・犬山市・泉南市）、砂州・砂礫州（石巻市・三重県津市）、干拓地（船橋市）、火山山麓地（別府市）、山地（伊豆の国市・伊東市）と極めて多岐にわたる。標高も−0.2m（尼崎市）から601.3m（松本市）まで幅広い。土地利用は純住宅地から商業混在地・工業隣接地まで多様で、周辺施設も大型ショッピングセンター隣接（四條畷市・大東市）から歴史的城下町（奈良市・大和郡山市・犬山市）、臨海工業地帯（船橋市・尼崎市）、温泉観光地（別府市・伊豆の国市）まで幅広い。これらの多様性は、銭湯・公衆浴場という施設類型が特定の地形・地域・土地利用に依存せず、日本全国の旧来型近隣居住圏に普遍的に分布することを示している。
113,8,8,各ノードは自然堤防・扇状地・丘陵・砂礫質台地といった異なる堆積・侵食地形に立地しているが、共通して「河川作用が形成した低〜中位の平坦面」という地形的本質を持つ。標高5.6〜38.9mの範囲に分布し、いずれも大河川（大和川・寝屋川・猪名川・宮前川など）の流域内に位置する。自然堤防（柏原・八尾）は洪水氾濫原上の微高地、扇状地（四條畷・川西・道後・姫路）は山地から平野への移行帯に形成された砂礫堆積面、砂礫質台地（堺）は旧扇状地の侵食残丘であり、いずれも「河川の堆積・侵食プロセスが直接刻んだ地表面」という点で一致する。周辺Wikipediaにも大和川付け替えによる干拓（深野池）、寝屋川治水緑地（深北緑地）、猪名川沿いの絹延橋など、河川地形との密接な関係が随所に記述されており、このクラスタの本質は「河川堆積地形上の生活圏」と規定できる。,地形分類の多様性が最も顕著な変動軸である。自然堤防（標高8〜15m：柏原・八尾）、扇状地（標高5.6〜38.9m：四條畷・川西・道後・姫路）、砂礫質台地（標高26.1m：堺）、丘陵（標高9.1m：寝屋川）と、同一クラスタ内に4種の地形分類が混在する。標高レンジも5.6m（四條畷扇状地）から38.9m（道後扇状地）まで33m超の幅があり、扇状地単独でも標高差が大きい。土地利用形態も多様で、柏原・八尾は府営団地・小学校・商店街が混在する旧市街型、四條畷・堺は郊外住宅地型、川西は大規模再開発複合施設型（キセラ川西）、道後は観光・文化施設集積型、姫路は新幹線駅周辺の広域商業・行政中心型と、各ノードで土地利用の性格が大きく異なる。地質面では、大和川水系の砂礫質自然堤防（柏原）、旧深野池干拓地に隣接する扇状地末端（四條畷）、和泉山脈北麓の砂礫質台地（堺）、猪名川扇状地（川西）、道後平野東縁の扇状地（道後）、市川・夢前川流域の播磨平野扇状地（姫路）と、母岩・供給河川・堆積環境がそれぞれ異なる。周辺施設の規模感も、路地裏の理容店・スナックが並ぶ小規模商業集積（柏原・八尾）から、三井住友銀行・ダイエーが立地する中規模商業核（四條畷）、ホテル・警察署・大型スーパーが集まる都市核（川西・姫路）まで幅広く、ミクロスケールの街区構成においても多様性が際立つ。
114,33,33,東京・首都圏の低平地から台地まで広がる、銭湯（公衆浴場）を核とした近隣生活圏の集積体,地形分類は自然堤防・後背湿地・三角州・海岸低地・旧河道・谷底低地・扇状地・ローム台地・砂礫質台地と多岐にわたり、標高も-1.5mから100.8mまで幅広い。地域も足立区・葛飾区・北区・荒川区・江戸川区・江北・世田谷区・練馬区・新宿区・目黒区・調布市・昭島市・川崎市・横浜市・仙台市・焼津市など首都圏全域から東北・東海にまで及ぶ。土地利用は密集住宅地・商店街・大学周辺・工業跡地再開発地・農地残存地区など多様で、周辺施設も個人商店主体の下町型から大学・病院・大型商業施設が混在する都市型まで幅広い。建物階数も1〜15階と混在し、街区の成熟度・密度に大きな差がある。
115,28,28,銭湯共存型・低層密集市街地：各ノードに銭湯（公衆浴場）が必ず存在し、かつ周辺施設は小規模商店・診療所・コインランドリー・居酒屋・コンビニ等の生活密着型施設で構成される。地形分類は扇状地・砂礫質台地・ローム台地・後背湿地・砂州・三角州・自然堤防・谷底低地と多岐にわたるが、いずれも標高0.5m〜107.7mの範囲で、建物は低層（1〜6階）が主体の密集住宅・商業混在地区である。銭湯の存在は単なる施設の一つではなく、このクラスタが「日常的な近隣生活圏」として機能していることを示す最も鋭い指標であり、大都市圏（東京・大阪・名古屋・横浜・川崎・埼玉）の旧来型住宅密集地に共通する物理的・社会的性質を体現している。,地域・地形・土地利用・地質・周辺施設の多様性：地域は東京都（品川区・荒川区・大田区・豊島区・杉並区・新宿区）、大阪市（西成区・東成区・生野区）、名古屋市（千種区・北区・東区）、神奈川県（横浜市・川崎市）、埼玉県（さいたま市・飯能市）と広域にわたる。地形分類はローム台地（標高13〜107m）・後背湿地（標高2〜21m）・砂州・砂礫州（標高1〜2m）・三角州・海岸低地（標高0.5〜2m）・自然堤防・扇状地・谷底低地と多様で、地質的安定性や洪水リスクが大きく異なる。土地利用は純住宅地から商業混在地・工業混在地まで幅があり、周辺施設も商店街（巣鴨地蔵通り・大口通商店街）、大学（立正大学・成城大学）、アニメスタジオ集積地（杉並区荻窪・桃井）、あいりん地区隣接地（大阪西成区）、鉄道ターミナル駅前（荻窪・飯能）など、ミクロな土地利用形態が著しく多様である。
116,34,34,低平な沖積低地・干拓地・後背湿地・旧河道・自然堤防・三角州など、標高0m前後の軟弱地盤上に形成された近代以降の市街地という共通性を持つ。具体的には、名古屋港区の干拓地（標高0.3m）、神戸花隈の扇状地（9.6m）、豊橋新栄の自然堤防（1.7m）、博多駅前の三角州（3.8m）、神戸兵庫区の三角州（2.8m）、尾道の干拓地（2.4m）、呉中通の干拓地（2.8m）、大阪十三の三角州（0.4m）、杉並和泉のローム台地（40.9m）、鳥取末広の三角州（5.4m）、袖ケ浦の三角州（2m）、大阪此花の干拓地（-2.1m）、大阪西九条の干拓地（-1.4m）、呉駅前の埋立地（4.2m）、大阪東田辺の砂礫質台地（5.3m）、滋賀草津の自然堤防（96m）、大阪福島の三角州（0.2m）、大阪旭区の後背湿地（2m）、神戸元町の扇状地（9.6m）、大阪旭区の後背湿地（2m）、埼玉吉川の後背湿地（4.1m）、東京渋谷本町のローム台地（35.8m）、東京品川の谷底低地（13.7m）、新潟沼垂の三角州（0.1m）、大阪東住吉の砂礫質台地（9.6m）、名古屋南区の干拓地（-0.8m）、神奈川鶴巻の谷底低地（17.6m）、大阪池田の砂礫質台地（24m）、さいたま市の旧河道（7.1m）、大阪泉佐野の砂礫質台地（11.7m）、東京葛飾の三角州（-1.2m）、東京渋谷広尾の谷底低地（11.6m）と多様な地形分類を示しながらも、いずれも「銭湯・公衆浴場が現役で存在する生活密着型の既成市街地」という点で一致している。地形的多様性の中で、銭湯という施設が地域の生活インフラとして機能し続けている点がこのクラスタの本質的特徴である。,地形分類は干拓地・三角州・海岸低地・後背湿地・旧河道・自然堤防・扇状地・砂礫質台地・ローム台地・丘陵・谷底低地・埋立地と極めて多様で、標高も-2.1m（大阪此花）から96m（滋賀草津）まで幅広い。地域も名古屋港区・神戸・豊橋・博多・尾道・呉・大阪各区・鳥取・袖ケ浦・東京各区・新潟・埼玉・泉佐野・秦野・池田と全国に分散する。土地利用形態も、港湾・工業地帯（名古屋港区・呉・此花区）、旧城下町・宿場町（草津・尾道・泉佐野）、近代住宅地（杉並・渋谷・東住吉）、商業繁華街（博多・十三・広尾）、駅前再開発地（呉・袖ケ浦・吉川美南）と多岐にわたる。周辺施設も商店街・寺社・学校・病院・コンビニ・飲食店など生活インフラが混在し、ミクロな街区構成は各地で異なる。一方、銭湯・公衆浴場の存在は全ノードに共通しており、地形・地域・土地利用の多様性を横断する唯一の共通軸となっている。
117,13,13,海抜ゼロメートル地帯に形成された江戸・東京の低地市街地という地形的宿命を持ちながら、密度の高い生活インフラと歴史的文化層が重層的に堆積した「低地定住型下町連続体」。標高0.1〜4mの干拓地・三角州・砂州・砂礫州が大半を占め（ローム台地ノードは例外的）、液状化リスクや洪水リスクを内包しつつも、江戸期以来の街割りを継承した住宅・商業・宗教施設が密集している点が本クラスタの本質的特徴である。干拓地ノードでは標高0.1〜1.9mという極めて低い地盤高が複数確認でき、三角州・海岸低地ノードでも標高-0.3〜1mと海面下に近い値が見られる。明治東京地震（1894年）の記事で「液状化現象が隅田川・荒川流域などで発生」と明記されており、この地形的脆弱性は歴史的に繰り返し顕在化してきた。,地形分類・土地利用・周辺施設・歴史的文脈の各側面で多様性が認められる。【地形分類】干拓地（標高0.1〜4m）が主体だが、三角州・海岸低地（-0.3〜1m）、砂州・砂礫州（1.2〜1.9m）、ローム台地（28.9〜30.4m）が混在し、同一クラスタ内で標高差が約30mに及ぶ。【土地利用・街区構成】墨田区緑・横川・本所・石原エリアは低層住宅と中層マンションが混在する純住居系街区（building:levels=2〜9）であるのに対し、千代田区岩本町エリアは神田金物通りを軸とした商業・業務系街区（商業ビル・ホテル・首都高速1号上野線）、港区西麻布エリアはEXタワー等の高層複合施設と大使館が立地する高度商業・外交集積地という対照的な土地利用形態を示す。【歴史的文脈】墨田区側では江戸期創建の日蓮宗・浄土宗・曹洞宗寺院群（本法寺・霊山寺・法恩寺・春慶寺等）や相撲部屋（浅香山・木瀬・高砂・片男波・雷部屋等）が集積し、江戸下町の文化的連続性を示す。一方、荒川区南千住エリアでは小塚原刑場跡・回向院・浄閑寺など刑場・遊廓に関連する歴史的施設が近接し、台東区三ノ輪エリアでは都電荒川線始発停留場・日比谷線三ノ輪駅周辺の商店街が残存する。【交通インフラ】ドコモ・バイクシェアやHELLO CYCLINGのシェアサイクルポートが複数ノードで確認され、自転車移動を前提とした平坦な低地地形の特性が交通手段の選択にも反映されている。
118,18,18,低層住宅地に根ざした近隣密着型の生活インフラ集積地帯。各ノードに共通するのは、大型商業施設や業務集積ではなく、銭湯・コンビニ・ドラッグストア・歯科・不動産・クリーニング・青果・精肉・酒販といった「徒歩圏日常消費」を支える小規模店舗・サービスの複合的な集積である。周辺Wikipediaが示す施設も、地域密着型の小中学校・地区公園・地域寺社・交番・郵便局・コミュニティバス停留所など、いずれも住民の日常生活圏を構成する要素に限定されており、観光・業務・広域商業の要素はほぼ皆無である。地形的にも谷底低地・後背湿地・自然堤防・三角州・砂礫質台地・ローム台地と多様だが、いずれも標高が低く平坦で、大規模開発よりも既成市街地の継続的な居住利用に適した地形条件を共有している。,最も顕著な多様性は地形分類と地質基盤の幅広さにある。谷底低地（調布市菊野台・豊島区西巣鴨・府中市新町）、後背湿地（足立区豊島・荒川区西尾久）、自然堤防（名古屋市中村区・足立区綾瀬・葛飾区堀切）、三角州・海岸低地（足立区千住旭町・大田区西蒲田）、砂礫質台地（世田谷区豪徳寺・立川市羽衣町）、ローム台地（町田市木曽町・世田谷区宮坂・狛江市東野川）、砂州・砂礫州（横須賀市久里浜）と、沖積低地から洪積台地まで幅広い地形単元が含まれる。標高も-0.4m（葛飾区堀切）から100.8m（町田市木曽町）まで100m超の差がある。土地利用面では、純住宅地（荒川区西尾久・狛江市東野川）から鉄道沿線商店街型（世田谷区豪徳寺・横須賀市久里浜）、大規模住宅団地隣接型（町田市木曽町）、旧宿場町・下町型（足立区千住旭町）まで多様な市街地形成の経緯が見られる。周辺施設の密度も、足立区千住旭町のように数十件の商店・サービスが密集するノードから、荒川区西尾久のようにスーパーと銭湯のみが確認されるノードまで大きな差がある。地域的には東京23区東部（足立・荒川・葛飾・豊島・北区）、多摩地域（調布・狛江・世田谷・立川・府中・町田）、神奈川県（横須賀）、静岡県（伊東）と広域に分散しており、都市規模・歴史的背景・交通条件も一様ではない。
119,185,50,都市内低地に根付いた銭湯・公衆浴場を核とする生活密着型近隣商業集積。全ノードで公衆浴場（銭湯・温泉）が必ず存在し、その周囲に食料品店・飲食店・理容・薬局・不動産・小規模駐車場が密集する。これは「徒歩圏完結型の旧来的下町生活圏」という物理的性質を示しており、大型商業施設や幹線交通結節点を持たない内陸低地の住宅密集地に特有の土地利用パターンである。,地形・地質・地域・土地利用・周辺施設の各軸で多様性が顕著である。地形分類は自然堤防（愛知県一宮市・足立区・荒川区・名古屋市枇杷島など）、砂州・砂礫州（千代田区内神田・大田区蒲田・大阪市西成区・船橋市など）、後背湿地（名古屋市中村区・大阪市旭区・東京都荒川区・鶴橋など）、三角州・海岸低地（台東区・北九州市小倉・横浜市反町・広島市土橋など）、干拓地（大阪市此花区・江東区北砂・墨田区錦糸町）、砂礫質台地（名古屋市千種区・岡崎市・府中市）、ローム台地（新宿区神楽坂・杉並区・世田谷区豪徳寺・武蔵野市）、扇状地（鹿児島市・長野市権堂）、丘陵（奈良県大和郡山市）と極めて多岐にわたる。標高も−3.1m（江東区干拓地）から366.8m（長野市扇状地）まで幅広い。土地利用は純住宅地から商店街・歓楽街・漁港隣接地・観光地まで多様で、周辺施設の業種構成（神仏具問屋街・コリアタウン・アニメスタジオ集積・漁業関連施設など）も地域ごとに大きく異なる。
120,17,17,このクラスタの本質的特徴は「超低平地における密集木造住宅市街地の重層的定着」である。標高0〜2m前後の三角州・海岸低地・後背湿地・自然堤防という軟弱低湿地形上に、建物高さ7〜15m程度の2〜4階建て木造・RC造住宅が高密度に集積している。東京下町（台東区東浅草・墨田区八広・荒川区南千住・葛飾区立石）および大阪生野区鶴橋・川崎区南町など、いずれも標高0〜2m以下の沖積低地に形成された旧来の庶民的市街地であり、建物高さデータが軒並み7〜15m台に集中し、かつ建物種別がresidential・house・apartmentsに偏在している点がこれを裏付ける。地形的脆弱性（洪水・液状化リスク）を抱えながらも江戸・明治以来の街割りを維持し続けた「低地定着型下町市街地」という固有性が際立つ。,最も多様性が見られる側面は「地域的・文化的背景と土地利用の複合性」である。地形分類の観点では、三角州・海岸低地（東浅草・荒川・曳舟・葛飾）、後背湿地（大阪鶴橋・名古屋尾頭橋）、自然堤防（川崎南町）と微地形が異なり、標高も-0.3m（曳舟）から2m（鶴橋）まで幅がある。土地利用面では、旧遊廓跡地（吉原・川崎）、在日コリアン集住地区（鶴橋）、路面電車沿線の商店街（荒川一中前）、工場跡地転用型住宅地（名古屋尾頭橋）など多様な歴史的経緯を持つ。周辺施設も銭湯・コインランドリー・交番・保育園・小学校・商店街・コンビニが共通して出現する一方、川崎ではブロテル・ストリップクラブ等の歓楽施設、鶴橋では民族学級を持つ小学校、葛飾では文化会館・寺院群と、地域固有の施設が混在する。建物高さも3〜15m台と幅広く、低層住宅から中層マンションまで混在する点もバリエーションを示す。
121,12,12,このクラスタの本質的特徴は「廃線・廃駅跡地の転用と近代的市街地化が重層する低平地の生活拠点性」である。標高87m前後の三角州・海岸低地（大津市大門通）から標高4m前後の谷底低地（伊東市松川沿い・和田地区）、標高1.8mの砂州（君津市人見）まで、いずれも河川・海岸に近接した低平な堆積地形上に立地する。大津ノードでは江若鉄道三井寺下駅の廃線跡が「大津絵の道」遊歩道や道路に転用され、駅前広場跡が市民センター用地となっている。伊東ノードでは松川沿いの谷底低地に東海館・商店街・飲食店が密集し、観光と日常生活が混在する。君津ノードでは砂州上にコミュニティセンターと通信塔が共存する。共通するのは、かつての交通・産業インフラの痕跡を地表に残しながら、現在は住民の日常的生活機能（コンビニ・薬局・銭湯・バス停・市民センター）が集積している点であり、「インフラ転用型の低地生活集積地」という固有性が際立つ。,地域・土地利用・地形・地質・周辺施設の各軸で多様性が顕著である。【地域】滋賀県大津市（琵琶湖岸）、静岡県伊東市・東伊豆町（伊豆半島東岸）、愛知県春日井市（濃尾平野縁辺）、栃木県宇都宮市（関東平野北部）、茨城県ひたちなか市（常陸台地）、千葉県君津市（東京湾岸）と、太平洋側・日本海側・内陸部にまたがる広域分布を示す。【地形分類】三角州・海岸低地（87m）、谷底低地（4.2m・6.7m・4m）、砂州・砂礫州（1.8m）、火山山麓地（4.1m・88.3m）、砂礫質台地（253m）、扇状地（21.9m）、ローム台地（29.4m・141.4m）、山地（29.3m）と、堆積地形から火山性地形・台地まで多岐にわたる。【土地利用】観光商業（伊東市松川沿い）、住宅・生活サービス（大津市・春日井市）、漁業集落（東伊豆町稲取・君津市人見）、工業近接住宅地（君津市）と用途が分散する。【周辺施設】コンビニ・薬局・銭湯・バス停が揃う都市型生活拠点（大津）から、美容室・酒店・神社が並ぶ漁村型集落（稲取）、陶板浴・建築事務所のみが立地する郊外型施設（ひたちなか市）まで、施設密度と業種構成が大きく異なる。
