node_id,location
5775926753,兵庫県 神戸市
6526897365,北海道 真狩村
11201547542,千葉県 佐倉市
5331506248,兵庫県 宍粟市
5212856571,台東区
5607598303,青森県 むつ市
7925085485,富山県 富山市
4773807175,宮崎県 都城市
6815141101,兵庫県 神戸市
3048451054,兵庫県 豊岡市
10892409497,石川県 加賀市
6508771903,福岡県 古賀市
7330717240,静岡県 伊豆の国市
6488076400,岐阜県 高山市
6436452261,北海道 札幌市
7803758993,埼玉県 鶴ヶ島市
6688304555,神奈川県 箱根町
11559144669,大阪府 大阪市
5612752721,新潟県 妙高市
9834740417,岐阜県 岐阜市
11276719380,静岡県 河津町
5210314123,長野県 上田市
8845986106,群馬県 草津町
5843368602,栃木県 那須町
6493235898,熊本県 水俣市
5963270985,広島県 広島市
6457265990,荒川区
1631280055,山口県 岩国市
9916710415,長野県 山ノ内町
8905740432,長野県 野沢温泉村
8327424178,島根県 浜田市
2925668896,愛知県 名古屋市
391117006,千葉県 千葉市
6372216286,埼玉県 三郷市
1240105735,世田谷区
6499771436,福岡県 柳川市
7636216785,香川県 直島町
6463426486,千代田区
6681139512,青森県 弘前市
9843014774,京都府 京都市
7836231631,石川県 加賀市
7394488423,富山県 南砺市
13289648026,岐阜県 美濃市
11955599186,島根県 雲南市
12311692437,長野県 山ノ内町
9946232694,神奈川県 川崎市
7367892936,静岡県 伊東市
5502988847,滋賀県 長浜市
5761038578,新潟県 燕市
7544978953,茨城県 常陸太田市
6463830785,渋谷区
5008998805,東京都
6320609086,群馬県 嬬恋村
4943270321,香川県 直島町
6570465597,高知県 本山町
6511212798,鹿児島県 霧島市
6481161889,徳島県 美馬市
10982909605,京都府 城陽市
2475466155,神奈川県 大和市
4418582289,長野県 松本市
6437500988,江戸川区
3695075018,愛知県 小牧市
2089616383,富山県 富山市
6475478700,兵庫県 淡路市
13483059501,滋賀県 甲賀市
6445673799,豊島区
12878362101,静岡県 熱海市
7424323723,秋田県 北秋田市
9956192294,奈良県 大和郡山市
5240302361,千葉県 船橋市
9817775321,愛知県 名古屋市
9659086775,宮城県 仙台市
6484591327,長野県 長野市
12112824743,鳥取県 三朝町
6515202315,福岡県 久留米市
3127835963,千葉県 市川市
5930924443,大阪府 寝屋川市
3832327968,長崎県 雲仙市
6740371086,北海道 音威子府村
12885528544,青森県 青森市
2286379801,宮城県 蔵王町
10285454999,静岡県 熱海市
6499605039,熊本県 荒尾市
6412092587,埼玉県 蕨市
6516108518,熊本県 小国町
5607598302,青森県 むつ市
5104701528,長野県 山ノ内町
7108428184,新潟県 弥彦村
6520140892,宮崎県 小林市
6508962048,福岡県 遠賀町
9731781331,北海道 白老町
12193973738,佐賀県 武雄市
6516135208,熊本県 小国町
6517510642,大分県 竹田市
5467744381,沖縄県 北谷町
4809634399,あきる野市
10976643905,北海道 長沼町
9916462440,長野県 山ノ内町
9116368204,神奈川県 厚木市
5104713721,長野県 山ノ内町
12885528554,青森県 青森市
8995598418,群馬県 太田市
9061455499,愛知県 豊川市
12193798405,北海道 壮瞥町
9820263517,岐阜県 高山市
7108432989,新潟県 弥彦村
10716477151,福岡県 筑紫野市
3833604261,長崎県 雲仙市
13473072997,墨田区
13047573500,江戸川区
6715031953,神奈川県 大和市
7738498410,山梨県 山梨市
6074778886,静岡県 熱海市
6520850621,熊本県 熊本市
2924055459,兵庫県 神戸市
12923759602,大阪府 大阪市
9817775322,愛知県 名古屋市
6984174488,岡山県 倉敷市
9916755659,長野県 山ノ内町
6527118853,北海道 蘭越町
7247164857,宮城県 気仙沼市
6659463826,山口県 下関市
6514671908,大分県 九重町
4381665842,兵庫県 神戸市
10892409496,石川県 加賀市
12685983501,神奈川県 湯河原町
8345699417,墨田区
9817586821,愛知県 名古屋市
5659120822,北海道 稚内市
4418582189,長野県 松本市
